  #K-Path    Energy        Mo        Au         S        Si         C         O
# Band-Index    1
    0.152   -7.7725     0.000     0.000     0.002     0.000     0.160     0.702
    0.133   -7.7725     0.000     0.000     0.002     0.000     0.160     0.702
    0.114   -7.7725     0.000     0.000     0.002     0.000     0.160     0.702
    0.095   -7.7725     0.000     0.000     0.002     0.000     0.160     0.702
    0.076   -7.7725     0.000     0.000     0.002     0.000     0.160     0.702
    0.057   -7.7725     0.000     0.000     0.002     0.000     0.160     0.702
    0.038   -7.7725     0.000     0.000     0.002     0.000     0.160     0.702
    0.019   -7.7725     0.000     0.000     0.002     0.000     0.160     0.702
    0.000   -7.7725     0.000     0.000     0.002     0.000     0.160     0.702
 
# Band-Index   71
    0.000   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.019   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.038   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.057   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.076   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.095   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.114   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.133   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.152   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.171   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.190   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.209   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.228   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.228   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.239   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.250   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.261   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.272   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.283   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.294   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.305   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.316   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.327   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.338   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.349   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.360   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.360   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.382   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.404   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.426   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.449   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.471   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.493   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.515   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.537   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.559   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.581   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.603   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
    0.625   -7.6992     0.000     0.000     0.000     0.000     0.236     0.441
 
# Band-Index   72
    0.625   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.603   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.581   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.559   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.537   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.515   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.493   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.471   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.449   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.426   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.404   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.382   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.360   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.360   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.349   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.338   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.327   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.316   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.305   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.294   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.283   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.272   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.261   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.250   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.239   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.228   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.228   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.209   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.190   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.171   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.152   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.133   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.114   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.095   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.076   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.057   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.038   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.019   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
    0.000   -7.6987     0.000     0.000     0.000     0.000     0.236     0.441
 
# Band-Index   73
    0.000   -7.2562     0.109     0.003     0.155     0.261     0.000     0.000
    0.019   -7.2560     0.107     0.003     0.155     0.259     0.000     0.000
    0.038   -7.2554     0.108     0.004     0.156     0.257     0.000     0.000
    0.057   -7.2537     0.110     0.005     0.154     0.253     0.000     0.000
    0.076   -7.2510     0.109     0.006     0.157     0.250     0.000     0.000
    0.095   -7.2474     0.111     0.007     0.159     0.250     0.000     0.000
    0.114   -7.2439     0.111     0.007     0.161     0.247     0.000     0.000
    0.133   -7.2428     0.103     0.006     0.155     0.261     0.000     0.000
    0.152   -7.2488     0.086     0.004     0.134     0.298     0.000     0.000
    0.171   -7.2628     0.068     0.003     0.111     0.325     0.000     0.000
    0.190   -7.2776     0.058     0.002     0.100     0.339     0.000     0.000
    0.209   -7.2880     0.055     0.002     0.096     0.344     0.000     0.000
    0.228   -7.2916     0.055     0.002     0.093     0.347     0.000     0.000
    0.228   -7.2916     0.055     0.002     0.093     0.347     0.000     0.000
    0.239   -7.2947     0.055     0.002     0.090     0.352     0.000     0.000
    0.250   -7.3016     0.050     0.002     0.083     0.358     0.000     0.000
    0.261   -7.3100     0.044     0.002     0.081     0.365     0.000     0.000
    0.272   -7.3192     0.043     0.002     0.073     0.369     0.000     0.000
    0.283   -7.3287     0.042     0.002     0.070     0.374     0.000     0.000
    0.294   -7.3382     0.039     0.001     0.068     0.380     0.000     0.000
    0.305   -7.3472     0.035     0.001     0.065     0.378     0.000     0.000
    0.316   -7.3555     0.034     0.001     0.062     0.386     0.000     0.000
    0.327   -7.3626     0.033     0.001     0.061     0.390     0.000     0.000
    0.338   -7.3684     0.028     0.001     0.056     0.393     0.000     0.000
    0.349   -7.3723     0.028     0.001     0.056     0.392     0.000     0.000
    0.360   -7.3741     0.028     0.001     0.054     0.391     0.000     0.000
    0.360   -7.3741     0.028     0.001     0.054     0.391     0.000     0.000
    0.382   -7.3705     0.030     0.001     0.056     0.389     0.000     0.000
    0.404   -7.3570     0.036     0.001     0.062     0.384     0.000     0.000
    0.426   -7.3346     0.040     0.001     0.071     0.377     0.000     0.000
    0.449   -7.3056     0.048     0.002     0.085     0.362     0.000     0.000
    0.471   -7.2731     0.058     0.003     0.100     0.341     0.000     0.000
    0.493   -7.2467     0.090     0.007     0.139     0.284     0.000     0.000
    0.515   -7.2436     0.113     0.009     0.163     0.248     0.000     0.000
    0.537   -7.2464     0.114     0.009     0.163     0.240     0.000     0.000
    0.559   -7.2504     0.113     0.008     0.163     0.245     0.000     0.000
    0.581   -7.2538     0.111     0.006     0.159     0.253     0.000     0.000
    0.603   -7.2557     0.106     0.004     0.155     0.257     0.000     0.000
    0.625   -7.2562     0.109     0.003     0.155     0.261     0.000     0.000
 
# Band-Index   74
    0.625   -7.2281     0.112     0.013     0.163     0.242     0.000     0.000
    0.603   -7.2255     0.112     0.013     0.162     0.240     0.000     0.000
    0.581   -7.2200     0.116     0.012     0.165     0.238     0.000     0.000
    0.559   -7.2159     0.111     0.012     0.168     0.236     0.000     0.000
    0.537   -7.2144     0.112     0.011     0.163     0.238     0.000     0.000
    0.515   -7.2187     0.113     0.011     0.169     0.240     0.000     0.000
    0.493   -7.2350     0.106     0.009     0.167     0.249     0.000     0.000
    0.471   -7.2431     0.094     0.007     0.147     0.270     0.000     0.000
    0.449   -7.2500     0.076     0.005     0.130     0.300     0.000     0.000
    0.426   -7.2588     0.063     0.003     0.111     0.329     0.000     0.000
    0.404   -7.2674     0.060     0.002     0.100     0.343     0.000     0.000
    0.382   -7.2733     0.057     0.002     0.095     0.348     0.000     0.000
    0.360   -7.2750     0.054     0.001     0.092     0.348     0.000     0.000
    0.360   -7.2750     0.054     0.001     0.092     0.348     0.000     0.000
    0.349   -7.2743     0.054     0.002     0.097     0.342     0.000     0.000
    0.338   -7.2724     0.059     0.002     0.102     0.336     0.000     0.000
    0.327   -7.2697     0.066     0.002     0.111     0.329     0.000     0.000
    0.316   -7.2665     0.069     0.002     0.113     0.318     0.000     0.000
    0.305   -7.2634     0.075     0.003     0.119     0.309     0.000     0.000
    0.294   -7.2610     0.078     0.003     0.125     0.302     0.000     0.000
    0.283   -7.2601     0.077     0.004     0.127     0.296     0.000     0.000
    0.272   -7.2608     0.082     0.004     0.128     0.298     0.000     0.000
    0.261   -7.2631     0.079     0.004     0.127     0.298     0.000     0.000
    0.250   -7.2667     0.080     0.004     0.126     0.301     0.000     0.000
    0.239   -7.2706     0.081     0.004     0.124     0.300     0.000     0.000
    0.228   -7.2727     0.080     0.004     0.121     0.299     0.000     0.000
    0.228   -7.2727     0.080     0.004     0.121     0.299     0.000     0.000
    0.209   -7.2687     0.078     0.004     0.125     0.303     0.000     0.000
    0.190   -7.2575     0.078     0.005     0.125     0.299     0.000     0.000
    0.171   -7.2413     0.086     0.005     0.132     0.291     0.000     0.000
    0.152   -7.2248     0.091     0.006     0.137     0.283     0.000     0.000
    0.133   -7.2131     0.092     0.007     0.146     0.275     0.000     0.000
    0.114   -7.2104     0.082     0.006     0.133     0.291     0.000     0.000
    0.095   -7.2126     0.093     0.010     0.150     0.272     0.000     0.000
    0.076   -7.2161     0.104     0.012     0.157     0.249     0.000     0.000
    0.057   -7.2198     0.106     0.012     0.162     0.249     0.000     0.000
    0.038   -7.2235     0.110     0.011     0.160     0.242     0.000     0.000
    0.019   -7.2268     0.116     0.012     0.160     0.240     0.000     0.000
    0.000   -7.2281     0.112     0.013     0.163     0.242     0.000     0.000
 
# Band-Index   75
    0.000   -7.2098     0.102     0.016     0.150     0.257     0.000     0.000
    0.019   -7.2079     0.102     0.016     0.151     0.253     0.000     0.000
    0.038   -7.2020     0.104     0.016     0.154     0.248     0.000     0.000
    0.057   -7.1925     0.109     0.015     0.161     0.238     0.000     0.000
    0.076   -7.1808     0.116     0.015     0.169     0.227     0.000     0.000
    0.095   -7.1704     0.119     0.014     0.177     0.224     0.000     0.000
    0.114   -7.1697     0.102     0.011     0.168     0.253     0.000     0.000
    0.133   -7.1804     0.098     0.010     0.156     0.261     0.000     0.000
    0.152   -7.1885     0.098     0.012     0.154     0.259     0.000     0.000
    0.171   -7.1935     0.106     0.014     0.170     0.244     0.000     0.000
    0.190   -7.1921     0.116     0.016     0.184     0.221     0.000     0.000
    0.209   -7.1892     0.121     0.017     0.188     0.213     0.000     0.000
    0.228   -7.1879     0.123     0.018     0.190     0.210     0.000     0.000
    0.228   -7.1879     0.123     0.018     0.190     0.210     0.000     0.000
    0.239   -7.1913     0.115     0.014     0.182     0.222     0.000     0.000
    0.250   -7.1977     0.111     0.010     0.171     0.241     0.000     0.000
    0.261   -7.2047     0.101     0.008     0.158     0.256     0.000     0.000
    0.272   -7.2113     0.094     0.006     0.151     0.271     0.000     0.000
    0.283   -7.2170     0.085     0.004     0.141     0.285     0.000     0.000
    0.294   -7.2214     0.081     0.003     0.134     0.299     0.000     0.000
    0.305   -7.2244     0.076     0.002     0.131     0.306     0.000     0.000
    0.316   -7.2262     0.076     0.001     0.128     0.310     0.000     0.000
    0.327   -7.2272     0.074     0.001     0.128     0.311     0.000     0.000
    0.338   -7.2275     0.074     0.001     0.127     0.310     0.000     0.000
    0.349   -7.2273     0.073     0.001     0.123     0.314     0.000     0.000
    0.360   -7.2264     0.073     0.001     0.125     0.310     0.000     0.000
    0.360   -7.2264     0.073     0.001     0.125     0.310     0.000     0.000
    0.382   -7.2221     0.073     0.001     0.125     0.312     0.000     0.000
    0.404   -7.2140     0.074     0.001     0.126     0.310     0.000     0.000
    0.426   -7.2018     0.075     0.001     0.130     0.305     0.000     0.000
    0.449   -7.1865     0.083     0.002     0.141     0.296     0.000     0.000
    0.471   -7.1778     0.113     0.013     0.180     0.229     0.000     0.000
    0.493   -7.1782     0.115     0.013     0.180     0.232     0.000     0.000
    0.515   -7.1724     0.106     0.008     0.166     0.250     0.000     0.000
    0.537   -7.1775     0.117     0.010     0.178     0.229     0.000     0.000
    0.559   -7.1918     0.114     0.013     0.167     0.239     0.000     0.000
    0.581   -7.2031     0.105     0.015     0.156     0.246     0.000     0.000
    0.603   -7.2084     0.103     0.016     0.152     0.252     0.000     0.000
    0.625   -7.2098     0.102     0.016     0.150     0.257     0.000     0.000
 
# Band-Index   76
    0.625   -7.0132     0.131     0.009     0.203     0.214     0.000     0.000
    0.603   -7.0317     0.115     0.010     0.192     0.229     0.000     0.000
    0.581   -7.0612     0.104     0.007     0.182     0.255     0.000     0.000
    0.559   -7.0943     0.094     0.006     0.162     0.267     0.000     0.000
    0.537   -7.1265     0.088     0.006     0.153     0.278     0.000     0.000
    0.515   -7.1426     0.091     0.006     0.154     0.271     0.000     0.000
    0.493   -7.1372     0.090     0.007     0.156     0.270     0.000     0.000
    0.471   -7.1543     0.077     0.005     0.139     0.293     0.000     0.000
    0.449   -7.1598     0.100     0.006     0.165     0.251     0.000     0.000
    0.426   -7.1528     0.114     0.007     0.180     0.228     0.000     0.000
    0.404   -7.1440     0.119     0.006     0.189     0.220     0.000     0.000
    0.382   -7.1360     0.121     0.005     0.193     0.215     0.000     0.000
    0.360   -7.1303     0.121     0.005     0.194     0.216     0.000     0.000
    0.360   -7.1303     0.121     0.005     0.194     0.216     0.000     0.000
    0.349   -7.1316     0.127     0.009     0.196     0.203     0.000     0.000
    0.338   -7.1337     0.133     0.014     0.206     0.189     0.000     0.000
    0.327   -7.1366     0.139     0.017     0.217     0.176     0.000     0.000
    0.316   -7.1400     0.146     0.020     0.217     0.163     0.000     0.000
    0.305   -7.1439     0.148     0.023     0.222     0.157     0.000     0.000
    0.294   -7.1481     0.148     0.026     0.229     0.146     0.000     0.000
    0.283   -7.1526     0.149     0.028     0.230     0.144     0.000     0.000
    0.272   -7.1572     0.149     0.030     0.231     0.142     0.000     0.000
    0.261   -7.1622     0.147     0.031     0.232     0.145     0.000     0.000
    0.250   -7.1674     0.145     0.032     0.226     0.145     0.000     0.000
    0.239   -7.1726     0.143     0.032     0.222     0.150     0.000     0.000
    0.228   -7.1755     0.145     0.032     0.220     0.152     0.000     0.000
    0.228   -7.1755     0.145     0.032     0.220     0.152     0.000     0.000
    0.209   -7.1762     0.145     0.032     0.227     0.146     0.000     0.000
    0.190   -7.1781     0.147     0.031     0.232     0.144     0.000     0.000
    0.171   -7.1805     0.147     0.029     0.227     0.147     0.000     0.000
    0.152   -7.1804     0.138     0.025     0.212     0.166     0.000     0.000
    0.133   -7.1652     0.103     0.011     0.170     0.246     0.000     0.000
    0.114   -7.1413     0.113     0.006     0.183     0.230     0.000     0.000
    0.095   -7.1196     0.111     0.011     0.177     0.233     0.000     0.000
    0.076   -7.0940     0.083     0.007     0.147     0.282     0.000     0.000
    0.057   -7.0677     0.084     0.005     0.152     0.282     0.000     0.000
    0.038   -7.0438     0.093     0.006     0.165     0.269     0.000     0.000
    0.019   -7.0247     0.103     0.007     0.181     0.249     0.000     0.000
    0.000   -7.0132     0.131     0.009     0.203     0.214     0.000     0.000
 
# Band-Index   77
    0.000   -7.0112     0.160     0.023     0.228     0.151     0.000     0.000
    0.019   -7.0059     0.174     0.022     0.233     0.136     0.000     0.000
    0.038   -7.0077     0.113     0.005     0.187     0.236     0.000     0.000
    0.057   -7.0366     0.086     0.004     0.156     0.283     0.000     0.000
    0.076   -7.0686     0.079     0.003     0.144     0.300     0.000     0.000
    0.095   -7.1002     0.074     0.003     0.134     0.311     0.000     0.000
    0.114   -7.1236     0.093     0.007     0.155     0.269     0.000     0.000
    0.133   -7.1239     0.132     0.012     0.198     0.196     0.000     0.000
    0.152   -7.1163     0.145     0.013     0.223     0.167     0.000     0.000
    0.171   -7.1091     0.151     0.012     0.233     0.152     0.000     0.000
    0.190   -7.1039     0.147     0.009     0.234     0.155     0.000     0.000
    0.209   -7.1013     0.141     0.006     0.230     0.160     0.000     0.000
    0.228   -7.1006     0.141     0.005     0.226     0.169     0.000     0.000
    0.228   -7.1006     0.141     0.005     0.226     0.169     0.000     0.000
    0.239   -7.1007     0.138     0.005     0.224     0.172     0.000     0.000
    0.250   -7.1012     0.136     0.005     0.221     0.175     0.000     0.000
    0.261   -7.1021     0.130     0.005     0.212     0.188     0.000     0.000
    0.272   -7.1035     0.126     0.005     0.204     0.197     0.000     0.000
    0.283   -7.1050     0.121     0.006     0.198     0.210     0.000     0.000
    0.294   -7.1067     0.116     0.006     0.189     0.213     0.000     0.000
    0.305   -7.1082     0.112     0.006     0.187     0.217     0.000     0.000
    0.316   -7.1093     0.113     0.006     0.185     0.220     0.000     0.000
    0.327   -7.1100     0.114     0.006     0.187     0.220     0.000     0.000
    0.338   -7.1101     0.114     0.006     0.192     0.220     0.000     0.000
    0.349   -7.1095     0.117     0.007     0.189     0.213     0.000     0.000
    0.360   -7.1086     0.116     0.008     0.193     0.209     0.000     0.000
    0.360   -7.1086     0.116     0.008     0.193     0.209     0.000     0.000
    0.382   -7.1061     0.115     0.008     0.185     0.217     0.000     0.000
    0.404   -7.1029     0.113     0.007     0.183     0.219     0.000     0.000
    0.426   -7.0993     0.122     0.007     0.194     0.206     0.000     0.000
    0.449   -7.1010     0.142     0.009     0.217     0.171     0.000     0.000
    0.471   -7.1119     0.139     0.011     0.214     0.176     0.000     0.000
    0.493   -7.1208     0.108     0.011     0.172     0.240     0.000     0.000
    0.515   -7.0976     0.086     0.006     0.150     0.284     0.000     0.000
    0.537   -7.0663     0.086     0.006     0.151     0.278     0.000     0.000
    0.559   -7.0340     0.091     0.006     0.161     0.270     0.000     0.000
    0.581   -7.0051     0.191     0.026     0.245     0.115     0.000     0.000
    0.603   -7.0073     0.193     0.025     0.244     0.117     0.000     0.000
    0.625   -7.0112     0.160     0.023     0.228     0.151     0.000     0.000
 
# Band-Index   78
    0.625   -6.9857     0.118     0.012     0.201     0.216     0.000     0.000
    0.603   -6.9820     0.108     0.011     0.196     0.223     0.000     0.000
    0.581   -7.0032     0.161     0.025     0.227     0.151     0.000     0.000
    0.559   -7.0049     0.177     0.023     0.238     0.135     0.000     0.000
    0.537   -7.0128     0.122     0.015     0.209     0.200     0.000     0.000
    0.515   -7.0283     0.112     0.016     0.202     0.208     0.000     0.000
    0.493   -7.0459     0.112     0.018     0.197     0.209     0.000     0.000
    0.471   -7.0617     0.111     0.019     0.194     0.210     0.000     0.000
    0.449   -7.0721     0.108     0.020     0.195     0.207     0.000     0.000
    0.426   -7.0733     0.113     0.022     0.196     0.202     0.000     0.000
    0.404   -7.0718     0.119     0.024     0.202     0.195     0.000     0.000
    0.382   -7.0738     0.127     0.027     0.208     0.180     0.000     0.000
    0.360   -7.0764     0.131     0.028     0.211     0.173     0.000     0.000
    0.360   -7.0764     0.131     0.028     0.211     0.173     0.000     0.000
    0.349   -7.0733     0.130     0.027     0.212     0.173     0.000     0.000
    0.338   -7.0697     0.134     0.026     0.215     0.165     0.000     0.000
    0.327   -7.0660     0.133     0.024     0.219     0.161     0.000     0.000
    0.316   -7.0626     0.138     0.022     0.227     0.150     0.000     0.000
    0.305   -7.0603     0.143     0.019     0.236     0.142     0.000     0.000
    0.294   -7.0601     0.143     0.015     0.244     0.138     0.000     0.000
    0.283   -7.0623     0.142     0.013     0.246     0.136     0.000     0.000
    0.272   -7.0658     0.142     0.011     0.249     0.127     0.000     0.000
    0.261   -7.0693     0.144     0.011     0.257     0.126     0.000     0.000
    0.250   -7.0721     0.147     0.010     0.255     0.130     0.000     0.000
    0.239   -7.0739     0.150     0.010     0.255     0.130     0.000     0.000
    0.228   -7.0744     0.149     0.010     0.257     0.128     0.000     0.000
    0.228   -7.0744     0.149     0.010     0.257     0.128     0.000     0.000
    0.209   -7.0727     0.147     0.009     0.258     0.130     0.000     0.000
    0.190   -7.0673     0.143     0.012     0.247     0.138     0.000     0.000
    0.171   -7.0584     0.130     0.014     0.220     0.170     0.000     0.000
    0.152   -7.0471     0.106     0.013     0.180     0.221     0.000     0.000
    0.133   -7.0347     0.100     0.011     0.166     0.243     0.000     0.000
    0.114   -7.0222     0.104     0.011     0.172     0.241     0.000     0.000
    0.095   -7.0104     0.107     0.011     0.180     0.229     0.000     0.000
    0.076   -7.0007     0.129     0.014     0.194     0.208     0.000     0.000
    0.057   -6.9980     0.168     0.019     0.229     0.150     0.000     0.000
    0.038   -7.0003     0.096     0.005     0.171     0.263     0.000     0.000
    0.019   -6.9879     0.106     0.010     0.192     0.229     0.000     0.000
    0.000   -6.9857     0.118     0.012     0.201     0.216     0.000     0.000
 
# Band-Index   79
    0.000   -6.9538     0.099     0.006     0.181     0.264     0.000     0.000
    0.019   -6.9696     0.102     0.011     0.177     0.259     0.000     0.000
    0.038   -6.9823     0.113     0.018     0.197     0.219     0.000     0.000
    0.057   -6.9881     0.127     0.024     0.212     0.192     0.000     0.000
    0.076   -6.9896     0.177     0.033     0.238     0.127     0.000     0.000
    0.095   -6.9874     0.168     0.032     0.236     0.135     0.000     0.000
    0.114   -6.9904     0.138     0.025     0.224     0.163     0.000     0.000
    0.133   -6.9994     0.130     0.019     0.213     0.176     0.000     0.000
    0.152   -7.0101     0.129     0.017     0.215     0.177     0.000     0.000
    0.171   -7.0205     0.130     0.016     0.212     0.177     0.000     0.000
    0.190   -7.0292     0.128     0.016     0.211     0.180     0.000     0.000
    0.209   -7.0351     0.131     0.017     0.210     0.173     0.000     0.000
    0.228   -7.0372     0.132     0.017     0.209     0.175     0.000     0.000
    0.228   -7.0372     0.132     0.017     0.209     0.175     0.000     0.000
    0.239   -7.0375     0.132     0.017     0.211     0.173     0.000     0.000
    0.250   -7.0384     0.133     0.017     0.212     0.172     0.000     0.000
    0.261   -7.0398     0.136     0.018     0.220     0.167     0.000     0.000
    0.272   -7.0416     0.141     0.018     0.225     0.157     0.000     0.000
    0.283   -7.0433     0.143     0.020     0.231     0.150     0.000     0.000
    0.294   -7.0440     0.150     0.022     0.239     0.143     0.000     0.000
    0.305   -7.0428     0.157     0.023     0.244     0.133     0.000     0.000
    0.316   -7.0399     0.162     0.022     0.252     0.125     0.000     0.000
    0.327   -7.0367     0.164     0.022     0.259     0.113     0.000     0.000
    0.338   -7.0337     0.169     0.021     0.264     0.105     0.000     0.000
    0.349   -7.0312     0.170     0.020     0.269     0.107     0.000     0.000
    0.360   -7.0293     0.171     0.019     0.269     0.101     0.000     0.000
    0.360   -7.0293     0.171     0.019     0.269     0.101     0.000     0.000
    0.382   -7.0279     0.165     0.018     0.269     0.105     0.000     0.000
    0.404   -7.0255     0.163     0.015     0.261     0.120     0.000     0.000
    0.426   -7.0187     0.155     0.013     0.260     0.124     0.000     0.000
    0.449   -7.0077     0.152     0.011     0.253     0.131     0.000     0.000
    0.471   -6.9946     0.148     0.010     0.250     0.134     0.000     0.000
    0.493   -6.9813     0.146     0.009     0.245     0.139     0.000     0.000
    0.515   -6.9713     0.165     0.011     0.247     0.137     0.000     0.000
    0.537   -6.9739     0.172     0.024     0.238     0.141     0.000     0.000
    0.559   -6.9731     0.136     0.022     0.215     0.185     0.000     0.000
    0.581   -6.9688     0.118     0.016     0.201     0.218     0.000     0.000
    0.603   -6.9671     0.103     0.010     0.183     0.253     0.000     0.000
    0.625   -6.9538     0.099     0.006     0.181     0.264     0.000     0.000
 
# Band-Index   80
    0.625   -6.9469     0.111     0.018     0.208     0.188     0.000     0.000
    0.603   -6.9463     0.112     0.015     0.210     0.198     0.000     0.000
    0.581   -6.9491     0.116     0.012     0.211     0.193     0.000     0.000
    0.559   -6.9516     0.121     0.010     0.216     0.189     0.000     0.000
    0.537   -6.9573     0.130     0.008     0.222     0.181     0.000     0.000
    0.515   -6.9631     0.152     0.007     0.233     0.155     0.000     0.000
    0.493   -6.9555     0.185     0.013     0.251     0.118     0.000     0.000
    0.471   -6.9445     0.197     0.017     0.262     0.104     0.000     0.000
    0.449   -6.9339     0.202     0.018     0.263     0.102     0.000     0.000
    0.426   -6.9254     0.203     0.016     0.268     0.101     0.000     0.000
    0.404   -6.9198     0.202     0.015     0.269     0.101     0.000     0.000
    0.382   -6.9167     0.203     0.013     0.268     0.105     0.000     0.000
    0.360   -6.9154     0.204     0.013     0.268     0.104     0.000     0.000
    0.360   -6.9154     0.204     0.013     0.268     0.104     0.000     0.000
    0.349   -6.9158     0.204     0.012     0.267     0.104     0.000     0.000
    0.338   -6.9166     0.201     0.012     0.265     0.104     0.000     0.000
    0.327   -6.9179     0.200     0.012     0.266     0.106     0.000     0.000
    0.316   -6.9195     0.201     0.011     0.266     0.105     0.000     0.000
    0.305   -6.9212     0.200     0.010     0.266     0.105     0.000     0.000
    0.294   -6.9230     0.200     0.009     0.266     0.106     0.000     0.000
    0.283   -6.9246     0.198     0.008     0.270     0.106     0.000     0.000
    0.272   -6.9260     0.199     0.007     0.268     0.107     0.000     0.000
    0.261   -6.9271     0.198     0.006     0.266     0.108     0.000     0.000
    0.250   -6.9278     0.198     0.005     0.265     0.110     0.000     0.000
    0.239   -6.9283     0.202     0.004     0.266     0.112     0.000     0.000
    0.228   -6.9285     0.201     0.004     0.267     0.113     0.000     0.000
    0.228   -6.9285     0.201     0.004     0.267     0.113     0.000     0.000
    0.209   -6.9301     0.197     0.005     0.266     0.115     0.000     0.000
    0.190   -6.9347     0.199     0.007     0.263     0.111     0.000     0.000
    0.171   -6.9415     0.198     0.011     0.267     0.110     0.000     0.000
    0.152   -6.9494     0.199     0.017     0.262     0.111     0.000     0.000
    0.133   -6.9572     0.193     0.022     0.259     0.112     0.000     0.000
    0.114   -6.9628     0.189     0.026     0.255     0.113     0.000     0.000
    0.095   -6.9624     0.161     0.027     0.242     0.132     0.000     0.000
    0.076   -6.9567     0.133     0.014     0.236     0.162     0.000     0.000
